parents_id,num_campaigns,frst_startdate,num_startdate,parentcampaignname,campaignname,startdate,enddate,meeting,event,anchor,campus,gnep,hazelwood,hill,homewood,olli,oakland,resp_connect,volunteer,firsttime,frst_inquiry,frst_outreach,followup_mtg,reoccurring,repeat,community_mtg,standalone,scheduling,concerns,other,internal,organization,resident,student,economic,education,healthcare,soc_community,neighborhood,sdoh_othr,eventduration,totalattendees,dayspast
303,18,23565,23596,PARENT1: Community Affairs,Fraternity & Sorority Life Event Planning Meeting - 8/8/24,8/8/2024,8/8/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,31
303,19,23565,23597,PARENT1: Community Affairs,Garbage Olympics Logistics Meeting - 8/9/24,8/9/2024,8/9/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,32
303,20,23565,23603,PARENT1: Community Affairs,Resident Survey Planning Discussion 8/15/24,8/15/2024,8/15/2024,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,38
303,21,23565,23603,PARENT1: Community Affairs,SWPA Hub Community Engaged Projects Intro Meeting - 8/15/24,8/15/2024,8/15/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,38
303,22,23565,23603,PARENT1: Community Affairs,Protest Enforcement Planning,8/15/2024,8/15/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,38
303,23,23565,23603,PARENT1: Community Affairs,Oakland National Night Out 2024 - 8/15/24,8/15/2024,8/15/2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,38
303,24,23565,23603,PARENT1: Community Affairs,Community Affairs Meeting - 8/15/24,8/15/2024,8/15/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,38
303,25,23565,23604,PARENT1: Community Affairs,GeoPolitical Connections Intake,8/16/2024,8/16/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,39
303,26,23565,23607,PARENT1: Community Affairs,Arrival Days Community Resource Tabling Fair - Day 1 - 8/19/24,8/19/2024,8/19/2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,11,42
303,27,23565,23607,PARENT1: Community Affairs,Neighborhood Commitments Presentation 8/19/24,8/19/2024,8/19/2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,4,42
303,28,23565,23608,PARENT1: Community Affairs,Arrival Days Community Resource Tabling Fair - Day 2 - 8/20/24,8/20/2024,8/20/2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,11,43
303,29,23565,23608,PARENT1: Community Affairs,Graduate/Professional Student Resource Fair 8/20/24,8/20/2024,8/20/2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,43
303,30,23565,23610,PARENT1: Community Affairs,University Resource Fair 8/22/24,8/22/2024,8/22/2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,45
303,31,23565,23616,PARENT1: Community Affairs,Baxter Park Advisory Committee Meeting #3 - 8/28/24,8/28/2024,8/28/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,51
303,32,23565,23617,PARENT1: Community Affairs,Community Affairs Meeting - 9/26/2024,8/29/2024,8/29/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52
303,33,23565,23623,PARENT1: Community Affairs,Stakeholders for AVP/DOC Recruitment Meeting - 9/4/24,9/4/2024,9/4/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,58
303,34,23565,23626,PARENT1: Community Affairs,Fraternity & Sorority Life Leadership Retreat Facilitation - 9/7/24,9/7/2024,9/7/2024,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,61
303,35,23565,23628,PARENT1: Community Affairs,Development Activities Meeting: North Oakland Zoning - 9/9/24,9/9/2024,9/9/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,63
303,36,23565,23628,PARENT1: Community Affairs,History of Art & Architecture Community Engagement Talk - 9/9/24,9/9/2024,9/9/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,63
303,37,23565,23630,PARENT1: Community Affairs,Community Affairs + Leadership Meeting - 10/9/2024,9/11/2024,9/11/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,65
303,38,23565,23630,PARENT1: Community Affairs,Community Affairs + Leadership Meeting - 9/11/2024,9/11/2024,9/11/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,65
303,39,23565,23631,PARENT1: Community Affairs,Connecting the SWPA New Economy Collaborative and Pitt - 9/12/24,9/12/2024,9/12/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,66
303,40,23565,23631,PARENT1: Community Affairs,West Oakland #4 Block Club 9/12/24,9/12/2024,9/12/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,66
303,41,23565,23631,PARENT1: Community Affairs,OTF Vice Chair Discussion,9/12/2024,9/12/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,66
303,42,23565,23639,PARENT1: Community Affairs,SGB CGR & ECA Introductory Meeting,9/20/2024,9/20/2024,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,74
303,43,23565,23643,PARENT1: Community Affairs,Off-Campus Student Services & The Corner Introduction Meeting - 9/24/24,9/24/2024,9/24/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,78
303,44,23565,23645,PARENT1: Community Affairs,Appalachian Sustainable Finance Hub September Co-Lab 9/26/24,9/26/2024,9/26/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,80
303,45,23565,23646,PARENT1: Community Affairs,Civic Action Week Planning with OEDI 9/27/24,9/27/2024,9/27/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,81
303,46,23565,23650,PARENT1: Community Affairs,UPMC Bed Tower Topping Off Ceremony,10/1/2024,10/1/2024,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,85
303,47,23565,23651,PARENT1: Community Affairs,Resident Survey Scheduling with Oakland Ambassadors 10/2/24,10/2/2024,10/2/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,86
303,48,23565,23657,PARENT1: Community Affairs,South Oakland Neighborhood Group 10/8/24,10/8/2024,10/8/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,92
303,49,23565,23659,PARENT1: Community Affairs,West Oakland #4 Block Club 10/10/24,10/10/2024,10/10/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,94
303,50,23565,23660,PARENT1: Community Affairs,Black Girl's Alliance Equity Summit,10/11/2024,10/11/2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,95
303,51,23565,23664,PARENT1: Community Affairs,Ralph Bangs-Osher Lifelong Learning - Book club: Poverty in America - 10/15/24,10/15/2024,10/15/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,99
303,52,23565,23670,PARENT1: Community Affairs,LUMA- Human Centered Designed Training-10/21/24,10/21/2024,10/21/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,105
303,53,23565,23671,PARENT1: Community Affairs,LUMA- Human Centered Designed Training-10/22/24,10/22/2024,10/22/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,106
303,54,23565,23671,PARENT1: Community Affairs,Ralph Bangs-Osher Lifelong Learning - Book club: Poverty in America - 10/22/24,10/22/2024,10/22/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,106
303,55,23565,23673,PARENT1: Community Affairs,West Oakland Scholarship Fund Inquiry,10/24/2024,10/24/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,108
303,56,23565,23677,PARENT1: Community Affairs,Planning Commission Communication Meeting - 10/28/24,10/28/2024,10/28/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,112
303,57,23565,23678,PARENT1: Community Affairs,Equitable Justice Greater Pittsburgh Network Meeting 10/29/24,10/29/2024,10/29/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,113
303,58,23565,23678,PARENT1: Community Affairs,Ralph Bangs-Osher Lifelong Learning - Book club: Poverty in America - 10/29/24,10/29/2024,10/29/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,113
303,59,23565,23687,PARENT1: Community Affairs,Quarterly Pedestrian Safety Meeting 11/7/24,11/7/2024,11/7/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,122
303,60,23565,23692,PARENT1: Community Affairs,South Oakland Neighborhood Group 11/12/24,11/12/2024,11/12/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,127
303,61,23565,23692,PARENT1: Community Affairs,Ralph Bangs-Osher Lifelong Learning - Book club: Poverty in America - 11/12/24,11/12/2024,11/12/2024,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,127
303,62,23565,23694,PARENT1: Community Affairs,West Oakland #4 Block Club 11/14/24,11/14/2024,11/14/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,129
303,63,23565,23699,PARENT1: Community Affairs,City Planner Meeting to Discuss Recent Zoning Proposals (North Oakland) 11/19/24,11/19/2024,11/19/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,134
303,64,23565,23720,PARENT1: Community Affairs,South Oakland Neighborhood Group 12/10/24,12/10/2024,12/10/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,155
303,65,23565,23721,PARENT1: Community Affairs,Community Affairs + Leadership Meeting - 12/11/2024,12/11/2024,12/11/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,156
303,66,23565,23722,PARENT1: Community Affairs,West Oakland #4 Block Club 12/12/24,12/12/2024,12/12/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,157
303,67,23565,23726,PARENT1: Community Affairs,Human Centered Designed Training Follow up Session-12/16/24,12/16/2024,12/16/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,161
304,4,23652,23652,PARENT1: Gismondi Neighborhood Education Program (GNEP),Math Illiteracy consult with Debra Cen - 10/3/24,10/3/2024,10/3/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
304,5,23652,23653,PARENT1: Gismondi Neighborhood Education Program (GNEP),10.29.24 GNEP and EJC Meeting,10/4/2024,10/4/2024,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
304,6,23652,23682,PARENT1: Gismondi Neighborhood Education Program (GNEP),PittEnrich Saturday Sessions - 11/2/24,11/2/2024,11/2/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,30
304,7,23652,23688,PARENT1: Gismondi Neighborhood Education Program (GNEP),11.8.24 AmeriCorps Planning Grantee Meeting,11/8/2024,11/8/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36
304,8,23652,23689,PARENT1: Gismondi Neighborhood Education Program (GNEP),PittEnrich Saturday Sessions - 11/9/24,11/9/2024,11/9/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,37
304,9,23652,23691,PARENT1: Gismondi Neighborhood Education Program (GNEP),11.11.24 AmeriCorps Fiscal Planning Call,11/11/2024,11/11/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,39
304,10,23652,23699,PARENT1: Gismondi Neighborhood Education Program (GNEP),11.19.24 GNEP & CEAC Meeting,11/19/2024,11/19/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,47
304,11,23652,23702,PARENT1: Gismondi Neighborhood Education Program (GNEP),11.22.24 AmeriCorps Planning Grant Meeting,11/22/2024,11/22/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,50
304,12,23652,23703,PARENT1: Gismondi Neighborhood Education Program (GNEP),PittEnrich Saturday Sessions - 11/23/24,11/23/2024,11/23/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,51
304,13,23652,23715,PARENT1: Gismondi Neighborhood Education Program (GNEP),12.5.24 NPSS Hub Meeting,12/5/2024,12/5/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,63
304,14,23652,23717,PARENT1: Gismondi Neighborhood Education Program (GNEP),PittEnrich Saturday Sessions - 12/7/24,12/7/2024,12/7/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,65
304,15,23652,23722,PARENT1: Gismondi Neighborhood Education Program (GNEP),12.12.24 AmeriCorps Fiscal Planning,12/12/2024,12/12/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,70
304,16,23652,23723,PARENT1: Gismondi Neighborhood Education Program (GNEP),11.13.24 AmeriCorps Planning Meeting,12/13/2024,12/13/2024,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,71
306,1,23575,23575,PARENT1: HQ External CE Inquiries,Sustaining Community Engaged Research Intake,7/18/2024,7/18/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0
306,2,23575,23580,PARENT1: HQ External CE Inquiries,Neighborhood Learning Alliance Get on the Bus Presentation,7/23/2024,7/23/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
306,3,23575,23583,PARENT1: HQ External CE Inquiries,WashU Tour,7/26/2024,7/26/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,8
306,4,23575,23588,PARENT1: HQ External CE Inquiries,TFF Tropman Report Briefing,7/31/2024,7/31/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,13
306,5,23575,23589,PARENT1: HQ External CE Inquiries,GPNP 8/1 Advisory Team Meeting,8/1/2024,8/1/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,14
306,6,23575,23615,PARENT1: HQ External CE Inquiries,ECA & HCEF 8/27/24,8/27/2024,8/27/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,40
306,7,23575,23623,PARENT1: HQ External CE Inquiries,SWPA Municipal Hub - 9/4/24,9/4/2024,9/4/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,48
306,8,23575,23624,PARENT1: HQ External CE Inquiries,GPNP Q4 Advisory Team Meeting,9/5/2024,9/5/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,49
306,9,23575,23628,PARENT1: HQ External CE Inquiries,Jamie & Matthew Durington,9/9/2024,9/9/2024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,53
306,10,23575,23630,PARENT1: HQ External CE Inquiries,Foodbank and GSPIA - 9/11/24,9/11/2024,9/11/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,55
306,11,23575,23663,PARENT1: HQ External CE Inquiries,Meeting w/ Dave Harker PCCE,10/14/2024,10/14/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,88
306,12,23575,23671,PARENT1: HQ External CE Inquiries,Times Higher Education meeting - 10/22/2024,10/22/2024,10/22/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,96
306,13,23575,23673,PARENT1: HQ External CE Inquiries,VisitPITTSBURGH Oakland East Tourism District Kick Off,10/24/2024,10/24/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,98
306,14,23575,23674,PARENT1: HQ External CE Inquiries,Jamie + Shenay Planning Meeting,10/25/2024,10/25/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,99
306,15,23575,23686,PARENT1: HQ External CE Inquiries,Amy Williams meeting - 11/6/2024,11/6/2024,11/6/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,111
306,16,23575,23687,PARENT1: HQ External CE Inquiries,GPNP 11/7 Advisory Team Meeting,11/7/2024,11/7/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,112
306,17,23575,23688,PARENT1: HQ External CE Inquiries,Jubilee Soup Kitchen Tour - 11/8/24,11/8/2024,11/8/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,113
306,18,23575,23695,PARENT1: HQ External CE Inquiries,Connect ULEAD and Pitt BHAS,11/15/2024,11/15/2024,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,120
306,19,23575,23699,PARENT1: HQ External CE Inquiries,PBI Conversation: ECA + Stanford Haas,11/19/2024,11/19/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,124
306,20,23575,23700,PARENT1: HQ External CE Inquiries,Allegheny County Consult on Economic Impact Strategy - 11/20/24,11/20/2024,11/20/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,125
306,21,23575,23714,PARENT1: HQ External CE Inquiries,UPMC: Community of Practice Convening,12/4/2024,12/4/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,139
306,22,23575,23719,PARENT1: HQ External CE Inquiries,WVU Consult on Economic Impact Strategy - 12/9/24,12/9/2024,12/9/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,144
306,23,23575,23720,PARENT1: HQ External CE Inquiries,Jamie + Aaron Nance,12/10/2024,12/10/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,145
306,24,23575,23720,PARENT1: HQ External CE Inquiries,Pitt-OSU Information Share Urban Research 12/10/24,12/10/2024,12/10/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,145
306,25,23575,23721,PARENT1: HQ External CE Inquiries,Carnegie Museums + ECA: Engagement Framework,12/11/2024,12/11/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,146
306,26,23575,23721,PARENT1: HQ External CE Inquiries,ECA + Carnegie Museum IDEA meetup,12/11/2024,12/11/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,146
306,27,23575,23727,PARENT1: HQ External CE Inquiries,Benedum Consult on Economic Impact Strategy - 12/17/24,12/17/2024,12/17/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,152
307,1,23559,23559,PARENT1: HQ Internal CE Support Requests,Community Enagement & Wellbeing Intake,7/2/2024,7/2/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0
307,2,23559,23560,PARENT1: HQ Internal CE Support Requests,Campus Protest Community Engagement Support Intake,7/3/2024,7/3/2024,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
307,3,23559,23576,PARENT1: HQ Internal CE Support Requests,Phil Bakken Orientation to Community Engagement,7/19/2024,7/19/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,17
307,4,23559,23600,PARENT1: HQ Internal CE Support Requests,Dwayne Pinkney Meet and Greet - 8/12/24,8/12/2024,8/12/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,41
307,5,23559,23604,PARENT1: HQ Internal CE Support Requests,Community Engagement: Well-Being,8/16/2024,8/16/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,45
307,6,23559,23651,PARENT1: HQ Internal CE Support Requests,Dwayne Pinkney Visit to CEC - 10/2/24,10/2/2024,10/2/2024,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,92
307,7,23559,23688,PARENT1: HQ Internal CE Support Requests,Tamara Dubowitz - 11/8/24,11/8/2024,11/8/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,129
307,8,23559,23701,PARENT1: HQ Internal CE Support Requests,IOP Economic Development & Pew - 11/21/24,11/21/2024,11/21/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,142
307,9,23559,23716,PARENT1: HQ Internal CE Support Requests,Mahati Kopparla - 12/6/24,12/6/2024,12/6/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,157
308,1,23559,23559,PARENT1: Learning and Development,External 1:1 Meeting with Peter Allen 7/2/24,7/2/2024,7/2/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
308,2,23559,23569,PARENT1: Learning and Development,ECA/CTSI Human Centered Design Discussion 7/12/24,7/12/2024,7/12/2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,10
308,3,23559,23594,PARENT1: Learning and Development,External 1:1 Meeting with Nicole Oshurak 8/6/24,8/6/2024,8/6/2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,35
